station_id,station_type,timestamp,pm25,pm10,no2,o3,so2,co,temperature,humidity
ST001,urban,2025-11-06 22:00:00,27.22,67.61,15.91,57.78,7.14,0.74,17.9,51.5
ST001,urban,2025-11-06 23:00:00,25.08,45.67,21.59,28.54,11.61,0.45,14.3,49.0
ST002,industrial,2025-11-06 00:00:00,65.47,108.54,38.72,42.18,13.01,1.06,23.9,45.1
ST002,industrial,2025-11-06 01:00:00,46.43,93.3,27.17,,13.77,0.54,19.9,61.9
ST002,industrial,2025-11-06 02:00:00,70.18,98.88,19.32,36.3,10.57,0.85,11.2,64.3
ST002,industrial,2025-11-06 03:00:00,63.67,94.06,25.92,32.15,7.45,0.87,22.0,56.0
ST002,industrial,2025-11-06 04:00:00,61.12,108.11,24.51,33.94,15.85,1.02,19.2,56.8
ST002,industrial,2025-11-06 05:00:00,58.03,84.75,32.03,50.12,10.43,0.72,26.5,50.2
ST002,industrial,2025-11-06 06:00:00,44.37,101.93,24.79,64.92,12.04,1.12,15.8,73.6
ST002,industrial,2025-11-06 07:00:00,,145.88,55.97,43.87,7.74,1.73,19.6,78.3
ST002,industrial,2025-11-06 08:00:00,76.01,123.38,64.96,39.74,6.97,1.01,18.9,45.1
ST002,industrial,2025-11-06 09:00:00,82.33,128.24,34.18,37.44,5.99,1.04,20.1,45.8
ST002,industrial,2025-11-06 10:00:00,56.07,102.35,40.06,25.89,3.95,0.87,28.6,83.4
ST002,industrial,2025-11-06 11:00:00,59.21,106.03,37.75,25.28,14.71,0.86,19.6,26.1
ST002,industrial,2025-11-06 12:00:00,64.8,93.2,17.57,40.34,14.1,0.72,27.0,72.3
ST002,industrial,2025-11-06 13:00:00,43.7,101.14,46.01,46.26,13.78,0.75,25.6,47.9
ST002,industrial,2025-11-06 14:00:00,58.57,120.52,40.32,40.53,10.23,0.6,18.9,60.2
ST002,industrial,2025-11-06 15:00:00,65.52,96.85,27.22,50.17,11.74,0.41,21.2,55.6
ST002,industrial,2025-11-06 16:00:00,54.82,83.39,29.0,50.47,14.14,1.06,26.7,51.1
ST002,industrial,2025-11-06 17:00:00,90.93,158.89,46.48,32.87,12.17,1.45,26.4,47.6
ST002,industrial,2025-11-06 18:00:00,88.24,153.63,43.92,0.0,9.55,1.09,18.7,72.6
ST002,industrial,2025-11-06 19:00:00,78.6,148.44,55.41,32.05,7.22,1.05,23.4,90.3
ST002,industrial,2025-11-06 20:00:00,57.64,113.87,18.34,63.06,11.23,0.97,20.2,40.0
ST002,industrial,2025-11-06 21:00:00,60.35,80.62,31.83,47.07,10.75,1.09,30.0,80.1
ST002,industrial,2025-11-06 22:00:00,58.53,87.98,22.09,57.09,11.4,0.92,24.3,72.8
ST002,industrial,2025-11-06 23:00:00,61.47,105.59,38.58,45.9,10.57,1.02,23.6,26.8
ST003,residential,2025-11-06 00:00:00,19.79,21.35,33.71,18.83,9.28,0.89,19.4,57.6
ST003,residential,2025-11-06 01:00:00,26.97,19.67,28.98,47.5,9.23,1.15,26.8,81.5
ST003,residential,2025-11-06 02:00:00,33.41,75.38,19.86,37.59,10.05,0.85,22.1,68.4
ST003,residential,2025-11-06 03:00:00,14.57,65.85,19.01,62.55,7.24,0.7,13.5,60.1
ST003,residential,2025-11-06 04:00:00,37.26,55.37,37.92,46.63,8.31,0.87,24.0,64.6
ST003,residential,2025-11-06 05:00:00,29.24,43.28,28.03,51.05,8.3,0.84,23.1,76.1
ST003,residential,2025-11-06 06:00:00,19.62,25.39,34.59,36.68,12.15,0.9,25.6,67.6
ST003,residential,2025-11-06 07:00:00,24.26,54.01,46.63,50.03,10.4,1.31,26.3,75.2
ST003,residential,2025-11-06 08:00:00,35.74,74.04,24.83,34.84,8.02,0.97,19.4,47.9
ST003,residential,2025-11-06 09:00:00,37.5,59.32,48.85,41.34,11.79,0.9,9.0,69.9
ST003,residential,2025-11-06 10:00:00,37.13,62.28,41.72,54.13,4.66,0.95,23.6,57.4
ST003,residential,2025-11-06 11:00:00,32.56,30.13,17.39,39.42,4.85,0.73,14.5,55.9
ST003,residential,2025-11-06 12:00:00,11.19,17.36,,41.23,12.65,0.53,30.1,53.2
ST003,residential,2025-11-06 13:00:00,11.57,78.06,28.92,47.44,8.67,1.16,13.7,45.6
ST003,residential,2025-11-06 14:00:00,24.28,66.17,33.88,54.36,7.42,0.97,22.0,85.9
ST003,residential,2025-11-06 15:00:00,24.11,61.51,29.97,44.78,14.61,1.24,20.7,47.4
ST003,residential,2025-11-06 16:00:00,38.56,55.44,33.65,25.39,9.94,0.84,14.8,82.1
ST003,residential,2025-11-06 17:00:00,45.62,76.84,51.93,44.6,7.89,0.72,21.1,82.3
ST003,residential,2025-11-06 18:00:00,34.67,25.61,51.81,27.96,2.88,1.31,24.9,57.8
ST003,residential,2025-11-06 19:00:00,49.66,67.01,46.14,41.57,13.7,1.47,27.8,65.9
ST003,residential,2025-11-06 20:00:00,26.81,40.64,22.64,31.38,10.09,0.98,19.1,35.8
ST003,residential,2025-11-06 21:00:00,15.32,35.63,26.53,44.31,11.37,0.62,25.1,75.1
ST003,residential,2025-11-06 22:00:00,,49.09,29.58,51.86,1.79,0.91,23.1,68.1
ST003,residential,2025-11-06 23:00:00,38.11,45.93,21.87,7.46,9.25,0.71,27.8,86.3
ST004,traffic,2025-11-06 00:00:00,59.9,72.31,29.9,40.83,16.79,1.0,11.8,65.9
ST004,traffic,2025-11-06 01:00:00,39.93,93.15,18.76,40.95,12.8,0.92,31.9,59.7
ST004,traffic,2025-11-06 02:00:00,,86.05,22.87,30.04,12.62,1.03,24.0,80.7
ST004,traffic,2025-11-06 03:00:00,35.44,81.08,23.75,45.41,13.34,0.8,28.0,62.6
ST004,traffic,2025-11-06 04:00:00,,74.24,35.61,38.81,4.35,0.67,16.5,56.8
ST004,traffic,2025-11-06 05:00:00,41.07,94.0,37.78,45.94,15.65,1.03,13.7,51.3
ST004,traffic,2025-11-06 06:00:00,28.18,89.31,34.26,71.28,4.84,0.89,14.9,73.8
ST004,traffic,2025-11-06 07:00:00,80.62,116.35,43.4,56.47,12.0,0.85,11.2,48.2
ST004,traffic,2025-11-06 08:00:00,44.5,143.28,51.13,,7.19,1.18,25.0,57.8
ST004,traffic,2025-11-06 09:00:00,76.69,112.22,43.75,64.01,4.5,1.53,17.4,25.1
ST004,traffic,2025-11-06 10:00:00,51.1,84.96,34.58,48.04,11.19,0.75,28.0,35.8
ST004,traffic,2025-11-06 11:00:00,30.06,81.6,31.32,38.64,7.14,0.52,25.8,54.6
ST004,traffic,2025-11-06 12:00:00,48.94,43.8,18.1,54.09,13.45,0.87,21.9,67.4
ST004,traffic,2025-11-06 13:00:00,44.16,85.97,29.43,32.38,8.19,0.54,14.9,64.7
ST004,traffic,2025-11-06 14:00:00,42.73,75.26,32.87,42.63,6.22,0.48,33.7,46.2
ST004,traffic,2025-11-06 15:00:00,49.84,107.56,28.52,40.89,3.52,0.46,27.7,26.5
ST004,traffic,2025-11-06 16:00:00,50.18,105.1,31.3,32.25,12.31,1.04,17.5,52.0
ST004,traffic,2025-11-06 17:00:00,78.41,124.96,41.68,48.71,9.12,1.31,20.8,65.4
ST004,traffic,2025-11-06 18:00:00,80.01,109.9,37.19,51.49,12.31,1.16,14.2,60.8
ST004,traffic,2025-11-06 19:00:00,59.01,113.94,47.01,49.57,8.58,1.32,21.6,43.0
ST004,traffic,2025-11-06 20:00:00,43.92,93.09,23.44,23.16,8.59,0.38,27.2,57.1
ST004,traffic,2025-11-06 21:00:00,31.8,84.32,21.93,21.0,4.71,0.9,12.0,91.5
ST004,traffic,2025-11-06 22:00:00,64.12,66.5,27.13,17.8,16.72,0.5,18.9,49.3
ST004,traffic,2025-11-06 23:00:00,44.13,62.74,28.61,47.18,12.61,0.75,12.3,69.9
ST005,background,2025-11-06 00:00:00,19.75,51.66,10.07,45.65,14.69,1.02,13.6,56.0
ST005,background,2025-11-06 01:00:00,5.15,53.04,38.03,51.57,12.12,0.78,25.7,67.3
ST005,background,2025-11-06 02:00:00,10.0,24.38,46.88,39.95,6.88,0.85,16.1,52.4
ST005,background,2025-11-06 03:00:00,13.93,18.18,26.74,47.62,14.22,0.94,18.9,100.0
ST005,background,2025-11-06 04:00:00,11.54,24.15,26.01,37.1,10.29,0.39,23.6,46.9
ST005,background,2025-11-06 05:00:00,17.98,43.51,28.78,40.56,9.48,1.31,20.1,62.4
ST005,background,2025-11-06 06:00:00,,47.01,27.81,36.76,7.43,0.98,28.9,51.5
ST005,background,2025-11-06 07:00:00,19.42,37.78,46.99,31.38,17.33,0.8,28.6,16.8
ST005,background,2025-11-06 08:00:00,24.88,38.64,41.62,40.64,8.23,0.95,17.3,44.9
ST005,background,2025-11-06 09:00:00,27.56,28.55,44.43,18.79,10.2,1.54,23.9,79.4
ST005,background,2025-11-06 10:00:00,26.2,32.25,30.54,36.47,12.49,0.58,19.3,71.0
ST005,background,2025-11-06 11:00:00,19.31,40.86,25.63,68.91,9.71,0.95,25.8,64.5
ST005,background,2025-11-06 12:00:00,19.13,24.99,22.96,,11.47,0.71,15.3,57.8
ST005,background,2025-11-06 13:00:00,10.35,16.04,28.48,49.0,7.34,0.86,23.0,59.7
ST005,background,2025-11-06 14:00:00,29.45,3.07,30.4,43.82,3.27,0.68,26.3,89.4
ST005,background,2025-11-06 15:00:00,12.47,15.22,34.74,30.95,9.78,0.85,22.2,71.1
ST005,background,2025-11-06 16:00:00,0.0,40.96,49.22,52.34,13.71,0.38,25.9,57.3
ST005,background,2025-11-06 17:00:00,29.88,35.02,45.52,22.81,7.11,1.25,26.6,58.5
ST005,background,2025-11-06 18:00:00,11.12,53.48,41.65,44.06,12.36,1.29,24.9,65.0
ST005,background,2025-11-06 19:00:00,,41.85,46.0,47.76,5.23,1.13,25.0,70.3
ST005,background,2025-11-06 20:00:00,16.2,49.82,40.99,37.13,7.68,0.7,11.5,63.1
ST005,background,2025-11-06 21:00:00,13.7,12.86,39.91,33.47,3.76,1.01,19.5,71.0
ST005,background,2025-11-06 22:00:00,12.36,0.0,33.17,60.19,11.61,0.51,16.1,41.8
ST005,background,2025-11-06 23:00:00,12.04,0.0,33.73,35.86,7.25,0.83,20.0,89.7
ST001,urban,2025-11-07 00:00:00,43.28,78.56,22.28,57.14,6.02,0.87,13.7,70.0
ST001,urban,2025-11-07 01:00:00,40.06,46.15,,32.42,14.27,0.84,15.9,46.6
ST001,urban,2025-11-07 02:00:00,43.48,61.62,46.33,47.84,12.14,0.86,23.8,31.9
ST001,urban,2025-11-07 03:00:00,38.2,40.82,28.76,48.14,5.64,0.78,26.9,61.7
ST001,urban,2025-11-07 04:00:00,35.85,68.91,25.36,32.18,11.94,0.89,21.7,48.3
ST001,urban,2025-11-07 05:00:00,29.52,64.86,25.28,41.38,14.64,0.74,17.7,42.3
ST001,urban,2025-11-07 06:00:00,43.32,48.04,29.57,40.22,13.69,0.89,15.3,59.5
ST001,urban,2025-11-07 07:00:00,58.72,72.37,39.47,48.81,11.38,1.1,24.3,62.3
ST001,urban,2025-11-07 08:00:00,53.61,88.45,49.0,66.23,14.52,1.39,22.0,44.8
ST001,urban,2025-11-07 09:00:00,61.2,103.99,60.58,64.2,10.75,0.65,19.5,60.5
ST001,urban,2025-11-07 10:00:00,38.12,52.56,26.1,39.51,10.15,0.58,25.5,55.7
ST001,urban,2025-11-07 11:00:00,36.98,85.92,16.62,42.24,8.75,0.87,13.4,44.7
ST001,urban,2025-11-07 12:00:00,28.15,28.9,27.33,38.87,3.83,0.5,16.2,68.1
ST001,urban,2025-11-07 13:00:00,41.44,67.55,30.0,26.91,14.11,0.82,27.2,47.3
ST001,urban,2025-11-07 14:00:00,27.68,39.69,35.17,26.64,11.04,0.95,27.0,61.7
ST001,urban,2025-11-07 15:00:00,32.33,64.79,21.11,41.56,4.61,0.82,26.9,65.5
ST001,urban,2025-11-07 16:00:00,33.93,54.85,31.18,37.53,8.38,0.86,18.2,23.7
ST001,urban,2025-11-07 17:00:00,47.33,101.32,43.87,23.54,7.53,1.19,30.3,55.8
ST001,urban,2025-11-07 18:00:00,69.92,80.93,35.29,26.0,9.31,1.26,21.7,74.4
ST001,urban,2025-11-07 19:00:00,61.41,101.48,38.09,29.29,11.39,1.14,18.9,35.5
ST001,urban,2025-11-07 20:00:00,37.41,72.51,26.85,34.56,9.43,0.8,22.7,76.3
ST001,urban,2025-11-07 21:00:00,32.4,80.36,34.21,54.83,13.57,1.01,18.1,65.2
ST001,urban,2025-11-07 22:00:00,51.58,66.52,22.6,33.71,12.24,0.8,30.6,65.1
ST001,urban,2025-11-07 23:00:00,39.82,51.57,26.24,49.37,11.21,1.13,27.0,63.5
ST002,industrial,2025-11-07 00:00:00,54.5,96.43,15.51,41.78,8.88,0.9,24.6,55.3
ST002,industrial,2025-11-07 01:00:00,56.34,69.16,26.91,32.66,13.26,0.43,18.9,90.1
ST002,industrial,2025-11-07 02:00:00,,90.46,23.65,41.89,9.13,0.87,26.1,55.4
ST002,industrial,2025-11-07 03:00:00,51.72,88.45,24.67,17.51,10.5,0.94,17.9,59.6
ST002,industrial,2025-11-07 04:00:00,67.66,107.64,18.54,52.2,10.94,0.66,17.3,68.3
ST002,industrial,2025-11-07 05:00:00,56.36,112.57,18.47,49.82,6.92,1.03,24.0,49.7
ST002,industrial,2025-11-07 06:00:00,69.57,118.78,26.48,24.92,7.42,0.78,26.3,75.4
ST002,industrial,2025-11-07 07:00:00,82.55,136.28,36.44,48.64,13.86,1.14,30.0,30.5
ST002,industrial,2025-11-07 08:00:00,72.39,156.09,46.96,10.33,13.04,0.82,28.2,42.4
ST002,industrial,2025-11-07 09:00:00,94.84,121.03,30.69,51.98,10.38,1.35,16.0,61.2
ST002,industrial,2025-11-07 10:00:00,50.58,97.13,46.68,46.76,9.56,0.57,26.2,51.0
ST002,industrial,2025-11-07 11:00:00,55.13,108.96,40.17,44.5,13.82,0.6,26.0,49.5
ST002,industrial,2025-11-07 12:00:00,55.55,104.02,26.09,20.25,10.54,0.88,32.2,39.9
ST002,industrial,2025-11-07 13:00:00,40.9,106.58,22.9,43.22,8.69,0.63,14.5,58.2
ST002,industrial,2025-11-07 14:00:00,75.81,108.16,40.83,36.6,6.64,1.03,22.9,66.1
ST002,industrial,2025-11-07 15:00:00,58.29,108.41,28.08,43.46,7.27,0.74,24.9,75.6
ST002,industrial,2025-11-07 16:00:00,54.38,90.44,23.65,42.01,7.49,1.05,26.5,72.5
ST002,industrial,2025-11-07 17:00:00,80.66,145.9,54.39,54.08,5.26,0.87,21.7,56.6
ST002,industrial,2025-11-07 18:00:00,99.41,143.3,45.35,28.58,11.73,1.06,20.4,61.0
ST002,industrial,2025-11-07 19:00:00,79.96,170.24,36.18,51.97,13.53,1.11,22.8,64.7
ST002,industrial,2025-11-07 20:00:00,55.25,141.6,35.29,36.91,4.9,0.7,16.4,45.6
ST002,industrial,2025-11-07 21:00:00,54.54,117.24,46.92,29.82,4.33,0.29,21.6,65.1
ST002,industrial,2025-11-07 22:00:00,62.52,93.15,22.46,24.96,6.2,1.01,16.5,74.4
ST002,industrial,2025-11-07 23:00:00,50.93,115.34,20.82,11.44,9.0,0.87,16.4,80.2
ST003,residential,2025-11-07 00:00:00,25.15,27.74,42.45,48.22,8.15,0.44,20.4,62.2
ST003,residential,2025-11-07 01:00:00,11.28,40.62,32.01,33.28,8.39,0.22,12.5,59.4
ST003,residential,2025-11-07 02:00:00,28.35,51.74,33.04,25.09,13.68,0.95,26.7,78.4
ST003,residential,2025-11-07 03:00:00,29.38,40.87,20.79,49.6,12.41,0.51,22.0,74.5
ST003,residential,2025-11-07 04:00:00,22.97,20.95,26.25,35.82,14.45,0.77,16.5,72.5
ST003,residential,2025-11-07 05:00:00,36.04,32.2,32.67,31.12,9.92,0.53,17.0,55.8
ST003,residential,2025-11-07 06:00:00,28.89,44.88,33.12,43.24,8.61,0.59,20.9,91.4
ST003,residential,2025-11-07 07:00:00,40.27,87.45,35.89,35.58,13.28,1.12,22.6,46.2
ST003,residential,2025-11-07 08:00:00,41.72,63.81,54.06,54.36,11.52,0.95,21.7,56.6
ST003,residential,2025-11-07 09:00:00,32.28,62.23,30.25,38.5,16.69,1.02,30.2,91.7
ST003,residential,2025-11-07 10:00:00,45.68,28.81,27.13,48.39,6.24,0.58,17.7,39.3
ST003,residential,2025-11-07 11:00:00,26.57,22.09,33.19,15.93,7.6,0.84,23.6,75.5
ST003,residential,2025-11-07 12:00:00,,21.14,30.78,33.84,14.8,0.88,27.7,42.5
ST003,residential,2025-11-07 13:00:00,45.37,38.74,22.7,44.22,15.58,0.75,23.0,44.2
ST003,residential,2025-11-07 14:00:00,16.04,14.31,38.86,34.68,7.23,0.61,21.4,32.7
ST003,residential,2025-11-07 15:00:00,20.8,58.27,33.44,46.14,5.07,0.87,14.5,50.7
ST003,residential,2025-11-07 16:00:00,4.96,35.93,30.38,47.46,10.65,1.23,16.5,61.1
ST003,residential,2025-11-07 17:00:00,56.26,57.01,46.33,35.13,12.17,0.95,17.9,71.2
ST003,residential,2025-11-07 18:00:00,31.85,53.79,45.91,69.72,14.15,1.25,19.1,56.7
ST003,residential,2025-11-07 19:00:00,51.38,91.29,43.36,42.13,11.11,1.42,24.3,66.0
ST003,residential,2025-11-07 20:00:00,43.95,24.78,34.65,50.97,17.79,1.05,16.7,70.3
ST003,residential,2025-11-07 21:00:00,14.59,48.73,27.28,40.73,5.54,0.61,28.0,60.3
ST003,residential,2025-11-07 22:00:00,15.76,27.85,35.78,47.76,8.51,0.99,26.7,73.9
ST003,residential,2025-11-07 23:00:00,26.8,47.15,45.21,54.07,9.49,0.61,27.9,81.6
ST004,traffic,2025-11-07 00:00:00,46.56,79.81,38.93,43.42,17.77,0.59,24.4,44.4
ST004,traffic,2025-11-07 01:00:00,40.7,82.1,31.15,35.72,11.36,0.54,19.4,50.1
ST004,traffic,2025-11-07 02:00:00,38.59,106.03,46.26,48.87,16.72,0.9,19.2,67.6
ST004,traffic,2025-11-07 03:00:00,49.85,64.67,23.39,64.65,14.67,0.89,15.3,62.6
ST004,traffic,2025-11-07 04:00:00,64.16,75.13,29.0,21.88,13.39,0.55,21.3,74.9
ST004,traffic,2025-11-07 05:00:00,,79.4,28.92,17.55,15.02,0.82,22.6,60.0
ST004,traffic,2025-11-07 06:00:00,61.77,92.35,50.82,43.36,14.49,0.66,22.4,74.6
ST004,traffic,2025-11-07 07:00:00,63.86,148.56,62.31,28.66,14.18,1.04,30.6,63.0
ST004,traffic,2025-11-07 08:00:00,74.38,113.09,44.64,51.15,8.07,1.14,30.1,65.8
ST004,traffic,2025-11-07 09:00:00,57.36,108.57,38.57,44.72,9.77,0.83,25.9,71.9
ST004,traffic,2025-11-07 10:00:00,50.62,51.01,19.87,44.39,8.87,0.94,22.2,63.9
ST004,traffic,2025-11-07 11:00:00,42.26,95.89,27.89,43.45,15.07,0.59,19.2,50.2
ST004,traffic,2025-11-07 12:00:00,49.14,74.81,28.63,40.51,9.95,0.82,21.1,85.2
ST004,traffic,2025-11-07 13:00:00,54.35,64.32,31.8,40.82,4.1,0.95,17.2,53.5
ST004,traffic,2025-11-07 14:00:00,38.95,97.02,28.03,39.84,9.68,0.85,14.5,56.9
ST004,traffic,2025-11-07 15:00:00,54.16,79.45,28.91,44.81,8.86,0.68,22.0,56.9
ST004,traffic,2025-11-07 16:00:00,36.57,88.89,34.67,36.1,9.53,0.67,24.7,50.5
ST004,traffic,2025-11-07 17:00:00,66.37,118.52,33.84,34.64,7.13,0.74,15.2,82.6
ST004,traffic,2025-11-07 18:00:00,67.17,125.16,37.19,46.17,14.17,1.23,12.1,27.4
ST004,traffic,2025-11-07 19:00:00,65.94,99.9,43.85,44.42,9.52,1.04,21.4,39.2
ST004,traffic,2025-11-07 20:00:00,31.25,88.81,34.54,26.5,9.54,0.39,14.5,28.1
ST004,traffic,2025-11-07 21:00:00,29.93,73.8,26.9,49.03,8.99,0.97,18.6,71.4
ST004,traffic,2025-11-07 22:00:00,49.83,95.05,19.19,45.0,16.46,0.99,14.2,69.4
ST004,traffic,2025-11-07 23:00:00,39.88,81.59,30.25,47.49,16.92,0.89,22.0,51.8
ST005,background,2025-11-07 00:00:00,27.27,30.32,28.27,21.18,7.12,0.81,25.9,63.0
ST005,background,2025-11-07 01:00:00,24.24,17.57,28.65,51.44,9.16,0.81,22.0,52.0
ST005,background,2025-11-07 02:00:00,26.73,42.54,19.6,45.74,6.76,0.81,23.3,77.8
ST005,background,2025-11-07 03:00:00,,30.56,37.94,41.83,3.8,0.8,27.3,47.6
ST005,background,2025-11-07 04:00:00,19.14,0.0,35.58,51.85,11.71,0.72,24.5,55.2
ST005,background,2025-11-07 05:00:00,32.5,30.4,32.79,30.19,9.68,0.64,22.4,64.7
ST005,background,2025-11-07 06:00:00,26.92,20.82,16.02,37.08,11.23,0.55,15.7,43.4
ST005,background,2025-11-07 07:00:00,21.31,44.41,34.71,31.42,17.91,1.15,21.6,70.9
ST005,background,2025-11-07 08:00:00,18.69,47.33,36.25,32.05,8.44,1.32,20.7,79.0
ST005,background,2025-11-07 09:00:00,14.2,27.7,45.02,18.94,9.5,1.19,20.7,51.2
ST005,background,2025-11-07 10:00:00,0.0,44.92,37.72,42.98,13.13,0.73,23.5,49.1
ST005,background,2025-11-07 11:00:00,3.15,30.5,38.4,32.31,10.24,1.29,27.4,51.1
ST005,background,2025-11-07 12:00:00,,11.33,22.0,35.57,7.1,0.88,24.2,51.0
ST005,background,2025-11-07 13:00:00,19.47,13.3,30.15,36.37,5.45,0.68,32.4,67.3
ST005,background,2025-11-07 14:00:00,26.29,32.07,26.86,49.27,12.11,0.75,21.2,64.2
ST005,background,2025-11-07 15:00:00,4.71,19.37,39.87,57.05,7.27,0.9,23.8,72.8
ST005,background,2025-11-07 16:00:00,37.83,44.84,32.4,48.66,9.91,0.57,32.3,73.1
ST005,background,2025-11-07 17:00:00,0.0,21.48,62.71,29.79,7.58,1.38,21.1,45.5
ST005,background,2025-11-07 18:00:00,25.01,60.31,52.33,31.67,10.65,1.61,15.9,80.6
ST005,background,2025-11-07 19:00:00,21.64,42.68,55.81,43.84,12.97,1.34,19.5,70.4
ST005,background,2025-11-07 20:00:00,31.0,29.23,21.11,23.16,12.01,0.65,13.4,51.0
ST005,background,2025-11-07 21:00:00,18.83,36.49,18.44,44.88,10.85,0.9,18.4,61.1
ST005,background,2025-11-07 22:00:00,19.51,26.95,36.38,50.61,10.1,0.53,23.7,58.7
ST005,background,2025-11-07 23:00:00,29.37,14.66,22.63,38.44,4.05,0.7,20.1,63.0
ST001,urban,2025-11-08 00:00:00,48.79,39.94,21.32,37.35,8.15,0.97,31.9,41.4
ST001,urban,2025-11-08 01:00:00,38.04,50.43,22.92,47.25,13.9,0.83,26.4,42.5
ST001,urban,2025-11-08 02:00:00,10.83,51.38,18.79,44.08,5.36,0.9,23.4,70.2
ST001,urban,2025-11-08 03:00:00,20.43,40.8,19.29,31.03,9.32,0.74,16.7,69.1
ST001,urban,2025-11-08 04:00:00,39.93,16.71,20.34,43.71,6.27,1.01,15.3,78.5
ST001,urban,2025-11-08 05:00:00,18.65,55.1,10.62,35.36,7.84,0.86,25.5,41.6
ST001,urban,2025-11-08 06:00:00,20.24,55.9,18.4,47.92,15.19,0.74,17.4,62.4
ST001,urban,2025-11-08 07:00:00,19.78,60.91,21.54,46.24,9.82,1.33,29.0,33.8
ST001,urban,2025-11-08 08:00:00,38.55,51.31,31.68,48.51,7.68,1.62,23.2,56.0
ST001,urban,2025-11-08 09:00:00,44.72,72.15,42.07,46.21,10.57,1.27,21.7,35.5
ST001,urban,2025-11-08 10:00:00,32.27,48.96,30.47,48.75,10.28,0.84,25.7,71.5
ST001,urban,2025-11-08 11:00:00,24.85,53.35,27.56,56.7,10.14,0.43,21.9,84.9
ST001,urban,2025-11-08 12:00:00,32.54,17.59,14.47,30.24,10.91,0.83,17.5,67.5
ST001,urban,2025-11-08 13:00:00,11.44,29.48,30.72,42.6,14.94,0.61,21.6,67.3
ST001,urban,2025-11-08 14:00:00,27.34,68.11,31.21,44.24,6.31,0.96,24.3,47.6
ST001,urban,2025-11-08 15:00:00,5.1,55.43,,45.76,11.8,1.19,22.5,54.6
ST001,urban,2025-11-08 16:00:00,26.33,50.82,17.16,47.14,12.45,0.68,20.6,63.6
ST001,urban,2025-11-08 17:00:00,32.38,57.75,,17.39,11.58,0.89,21.2,53.9
ST001,urban,2025-11-08 18:00:00,26.36,71.72,29.2,18.57,14.4,1.28,12.8,74.1
ST001,urban,2025-11-08 19:00:00,26.16,71.14,30.2,52.62,9.02,1.12,8.6,62.2
ST001,urban,2025-11-08 20:00:00,21.57,49.52,33.14,36.73,13.77,0.93,23.4,83.3
ST001,urban,2025-11-08 21:00:00,27.45,35.05,16.1,43.84,11.08,0.7,17.1,53.6
ST001,urban,2025-11-08 22:00:00,34.79,30.49,26.96,45.92,11.69,1.02,20.9,72.8
ST001,urban,2025-11-08 23:00:00,31.1,29.92,26.26,33.12,11.41,0.69,24.5,46.2
ST002,industrial,2025-11-08 00:00:00,30.85,67.89,19.92,31.11,8.68,1.05,13.7,38.5
ST002,industrial,2025-11-08 01:00:00,53.03,79.08,25.94,35.81,7.62,1.02,25.1,57.4
ST002,industrial,2025-11-08 02:00:00,33.72,100.79,30.78,40.85,14.46,0.92,26.3,30.3
ST002,industrial,2025-11-08 03:00:00,48.89,63.37,16.09,45.48,7.46,0.6,24.7,79.6
ST002,industrial,2025-11-08 04:00:00,44.0,64.86,10.34,40.28,8.91,0.94,18.0,58.1
ST002,industrial,2025-11-08 05:00:00,32.62,88.58,2.85,29.72,7.64,0.68,21.3,67.2
ST002,industrial,2025-11-08 06:00:00,40.97,60.13,3.56,30.41,2.79,0.81,18.6,50.1
ST002,industrial,2025-11-08 07:00:00,54.91,102.14,30.2,37.1,11.16,1.02,24.1,46.2
ST002,industrial,2025-11-08 08:00:00,60.75,108.74,38.52,25.68,5.17,1.5,16.4,62.6
ST002,industrial,2025-11-08 09:00:00,56.2,114.82,35.57,25.65,11.8,1.49,23.3,71.0
ST002,industrial,2025-11-08 10:00:00,36.71,61.39,22.2,25.79,10.5,0.67,21.0,45.3
ST002,industrial,2025-11-08 11:00:00,31.08,74.89,17.38,80.78,6.06,1.14,28.2,51.7
ST002,industrial,2025-11-08 12:00:00,50.01,50.99,15.69,46.18,7.98,0.54,23.6,84.4
ST002,industrial,2025-11-08 13:00:00,75.5,47.07,33.41,38.53,8.18,0.96,14.9,64.0
ST002,industrial,2025-11-08 14:00:00,43.19,55.62,12.27,45.75,15.94,0.91,18.9,65.3
ST002,industrial,2025-11-08 15:00:00,18.61,73.77,23.62,47.02,7.55,1.1,21.3,43.8
ST002,industrial,2025-11-08 16:00:00,20.76,60.29,20.31,62.03,10.31,0.48,25.6,60.5
ST002,industrial,2025-11-08 17:00:00,78.07,136.07,36.72,27.65,11.9,1.02,18.8,67.4
ST002,industrial,2025-11-08 18:00:00,55.52,105.87,30.21,59.75,13.11,1.18,28.6,68.0
ST002,industrial,2025-11-08 19:00:00,53.18,95.59,21.25,31.19,10.82,1.27,23.3,44.2
ST002,industrial,2025-11-08 20:00:00,39.22,48.2,35.14,42.23,7.12,1.01,14.1,89.2
ST002,industrial,2025-11-08 21:00:00,51.78,64.31,23.29,58.35,12.22,0.97,20.0,67.1
ST002,industrial,2025-11-08 22:00:00,41.9,107.4,29.85,32.19,12.31,0.64,23.3,72.6
ST002,industrial,2025-11-08 23:00:00,41.78,68.42,30.16,,8.53,0.82,20.6,61.1
ST003,residential,2025-11-08 00:00:00,14.49,20.98,30.59,18.3,10.23,1.01,24.2,61.1
ST003,residential,2025-11-08 01:00:00,9.99,45.32,22.03,23.01,9.54,0.86,28.2,55.9
